Timestamp,Student ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
09/30/2023 12:50:00,STUD3126,25,Female,Chemistry,3.32,4,
09/01/2023 01:50:00,STUD3625,24,Female,Marine Sci,2.02,5,
09/02/2023 00:43:00,STUD3658,20,Other,Mathematics,0.13,4,Comment 4711: The course was great!
09/03/2023 00:21:00,STUD8904,25,Female,Zoology,2.74,2,Comment 4712: The course was great!
09/04/2023 18:42:00,STUD2012,21,Female,Botany,3.14,1,Comment 4713: The course was great!
09/05/2023 06:36:00,STUD9283,22,Other,,1.72,5,
09/06/2023 23:56:00,STUD7354,24,Other,Chemistry,A,3,Comment 4715: The course was great!
09/07/2023 14:22:00,STUD2852,,Other,Biochemistry,0.82,3,
09/08/2023 23:38:00,STUD9881,22,Malee,Physics,0.9,1,Comment 4717: The course was great!
09/09/2023 23:31:00,STUD1333,25,Other,Mathematics,2.01,2,
09/10/2023 13:13:00,STUD6726,18,Female,Mathematics,0.94,1,
09/11/2023 13:22:00,STUD8115,24,Other,Computer Science,0.48,,This is spam... ignore me
09/12/2023 20:48:00,STUD3824,22,Male,Geo,0.01,5,This is spam... ignore me
09/13/2023 06:50:00,STUD5337,25,Female,Cell Biology and Genetics,5.0,3,
09/14/2023 15:11:00,STUD8447,18,Other,Mathematics,3.75,1,This is spam... ignore me
09/15/2023 23:28:00,STUD5279,19,Female,Chem,0.73,0,Comment 4724: The course was great!
09/16/2023 22:39:00,STUD5954,twenty,Other,Chemistry,0.08,4,This is spam... ignore me
09/17/2023 02:59:00,STUD1065,24,Male,Biochemistry,,2,Comment 4726: The course was great!
09/18/2023 06:24:00,STUD1835,19,Male,Phys,2.35,1,
09/19/2023 03:07:00,STUD8932,24,Male,Computer Science,1.5,,This is spam... ignore me
09/20/2023 15:33:00,STUD1513,22,Other,Geophysics,1.15,1,Comment 4729: The course was great!
09/21/2023 01:18:00,STUD4025,25,Female,Mathematics,1.74,5,Comment 4730: The course was great!
09/22/2023 15:33:00,STUD6550,19,Male,Geology,0.52,,Comment 4731: The course was great!
09/23/2023 17:34:00,STUD8319,19,Male,Chemistry,0.48,3,This is spam... ignore me
09/24/2023 12:47:00,STUD4400,19,Male,Biochemistry,0.49,1,Comment 4733: The course was great!
09/25/2023 08:40:00,STUD6635,22,Male,Computer Science,2.43,1,This is spam... ignore me
09/26/2023 17:52:00,STUD1558,22,Other,Biochemistry,0.22,3,
09/27/2023 11:22:00,STUD2136,22,Male,Mathematics,3.75,6,Comment 4736: The course was great!
09/28/2023 16:43:00,STUD7738,24,Female,Geophysics,0.84,0,This is spam... ignore me
09/29/2023 07:51:00,STUD4487,18,Female,Geophysics,2.2,3,This is spam... ignore me
09/30/2023 03:21:00,STUD6785,22,Male,Cell Biology and Genetics,1.25,3,Comment 4739: The course was great!
09/01/2023 00:44:00,STUD6357,,Othr,Botany,-1.2,3,Comment 4740: The course was great!
09/02/2023 13:38:00,STUD1504,,Other,Geophysics,1.07,1,
invalid date,STUD6735,21,Other,Geology,2.72,3,Comment 4742: The course was great!
09/04/2023 15:44:00,STUD2887,25,Male,Geophy,2.97,5,
09/05/2023 03:41:00,STUD8243,18,Male,Botany,2.38,3,
09/06/2023 17:32:00,STUD8782,21,Other,Botany,2.73,5,Comment 4745: The course was great!
09/07/2023 06:49:00,STUD5631,,Female,Cell Biology and Genetics,3.84,5,
09/08/2023 09:26:00,STUD5825,20,Other,Maths,3.09,5,This is spam... ignore me
09/09/2023 16:54:00,STUD4757,22,Other,Geophysics,1.0,2,
09/10/2023 03:22:00,STUD9921,25,Other,Physics,2.1,5,Comment 4749: The course was great!
09/11/2023 19:10:00,STUD3617,18,Male,Botany,3.29,5,Comment 4750: The course was great!
09/12/2023 20:09:00,STUD3993,24,Male,Geology,3.72,4,
09/13/2023 14:35:00,STUD2058,21,Male,Chemistry,3.87,4,
09/14/2023 12:33:00,STUD3289,24,Male,Computer Science,0.46,6,Comment 4753: The course was great!
09/15/2023 20:09:00,STUD7454,23,Male,Geophysics,3.83,7,
09/16/2023 06:18:00,STUD1137,100,Other,Chem,2.6,4,Comment 4755: The course was great!
09/17/2023 17:59:00,STUD4124,18,Female,Zoology,3.76,1,This is spam... ignore me
09/18/2023 10:38:00,STUD8333,22,Male,Physics,2.95,1,This is spam... ignore me
09/19/2023 08:11:00,STUD6158,21,Female,Zoology,2.66,5,Comment 4758: The course was great!
09/20/2023 14:28:00,STUD7730,18,Female,Cell Biology and Genetics,,,This is spam... ignore me
09/21/2023 04:59:00,STUD8546,19,,Geophysics,0.98,,Comment 4760: The course was great!
09/22/2023 12:10:00,STUD2495,22,Other,Marine Sciences,0.7,4,Comment 4761: The course was great!
09/23/2023 05:18:00,STUD1987,twenty,Female,Biochemistry,2.63,2,This is spam... ignore me
09/24/2023 23:25:00,STUD6255,25,Male,Computer Science,0.7,4,Comment 4763: The course was great!
09/25/2023 23:14:00,STUD7477,18,Male,Geology,2.85,1,Comment 4764: The course was great!
09/26/2023 10:47:00,STUD1588,19,Female,Marine Sciences,3.81,3,Comment 4765: The course was great!
09/27/2023 12:51:00,STUD7232,20,Male,Microbiology,1.51,1,Comment 4766: The course was great!
09/28/2023 05:51:00,STUD3848,25,Female,Mathematics,3.98,5,
09/29/2023 17:00:00,STUD2365,22,Male,Microbiology,1.19,5,
09/30/2023 10:50:00,STUD8126,18,Male,Marine Sciences,3.57,5,Comment 4769: The course was great!
09/01/2023 01:53:00,STUD1237,18,Male,Comp Sci,1.93,6,Comment 4770: The course was great!
09/02/2023 14:02:00,STUD8450,18,Other,Geophysics,,4,
09/03/2023 18:42:00,STUD4375,,Female,Mathematics,-1.2,2,Comment 4772: The course was great!
09/04/2023 03:36:00,STUD3992,22,Other,Microbio,-1.2,5,Comment 4773: The course was great!
09/05/2023 01:54:00,STUD5373,25,Femal,Chemistry,0.78,5,
invalid date,STUD1224,20,Female,Chemistry,1.15,4,
09/07/2023 02:15:00,STUD9656,22,Female,Geology,A,1,Comment 4776: The course was great!
09/08/2023 06:41:00,STUD6905,21,Male,Microbiology,0.68,3,This is spam... ignore me
09/09/2023 08:14:00,STUD3207,22,Female,Microbiology,0.35,2,
09/10/2023 22:00:00,STUD9156,23,Other,,0.19,,Comment 4779: The course was great!
09/11/2023 14:52:00,STUD7394,25,Female,Cell Bio,3.16,4,This is spam... ignore me
09/12/2023 05:34:00,STUD8793,24,Female,Geophysics,2.46,3,This is spam... ignore me
09/13/2023 19:37:00,STUD3625,22,Female,Mathematics,2.66,3,This is spam... ignore me
09/14/2023 00:49:00,STUD2385,21,Male,Biochemistry,3.29,1,Comment 4783: The course was great!
09/15/2023 09:46:00,STUD6773,22,Female,Mathematics,A,1,Comment 4784: The course was great!
09/16/2023 08:53:00,STUD4229,18,Male,Computer Science,1.15,4,This is spam... ignore me
09/17/2023 11:54:00,STUD7566,25,Other,Cell Biology and Genetics,0.86,2,Comment 4786: The course was great!
09/18/2023 01:33:00,STUD4843,22,Other,Geology,2.83,1,
09/19/2023 08:04:00,STUD4995,20,Female,Geophysics,4.0,5,
09/20/2023 03:48:00,STUD1341,21,Female,Phys,1.72,2,
09/21/2023 03:35:00,STUD8911,,Female,Geophysics,1.51,2,Comment 4790: The course was great!
09/22/2023 12:55:00,STUD7034,25,Male,Botany,1.17,5,Comment 4791: The course was great!
09/23/2023 23:03:00,STUD9034,20,Female,Geo,A,4,
09/24/2023 09:38:00,STUD4482,18,Female,Botany,2.4,2,
09/25/2023 01:41:00,STUD7550,25,Female,Computer Science,0.37,5,This is spam... ignore me
09/26/2023 20:05:00,STUD6065,18,Other,Geology,2.53,1,
09/27/2023 05:35:00,STUD3338,20,Female,Biochemistry,2.88,3,
09/28/2023 10:13:00,STUD1964,19,Female,Cell Biology and Genetics,0.78,5,Comment 4797: The course was great!
09/29/2023 05:45:00,STUD2051,18,Female,Zoology,3.58,1,Comment 4798: The course was great!
09/30/2023 11:56:00,STUD1051,19,Male,,1.62,2,
09/01/2023 11:39:00,STUD6158,24,Female,Computer Science,3.89,1,
09/02/2023 14:53:00,STUD1400,25,Male,Physics,0.23,1,
09/03/2023 02:09:00,STUD5412,,Other,Computer Science,1.68,2,This is spam... ignore me
09/04/2023 08:13:00,STUD4123,19,Male,Physics,,4,This is spam... ignore me
09/05/2023 03:37:00,STUD3170,100,Male,,3.01,3,Comment 4804: The course was great!
09/06/2023 12:47:00,STUD7250,18,Male,Zoology,1.6,2,This is spam... ignore me
09/07/2023 20:56:00,STUD3748,18,Male,Physics,-1.2,3,Comment 4806: The course was great!
09/08/2023 14:42:00,STUD5956,19,Male,Phys,3.11,4,Comment 4807: The course was great!
09/09/2023 19:02:00,STUD4521,20,Male,Marine Sciences,0.41,1,Comment 4808: The course was great!
09/10/2023 14:29:00,STUD2395,18,Male,Bio,0.2,1,Comment 4809: The course was great!
09/11/2023 18:51:00,STUD1497,,Male,Geophysics,A,2,Comment 4810: The course was great!
09/12/2023 02:39:00,STUD9108,19,Other,Zoo,0.05,1,
09/13/2023 17:05:00,STUD7054,20,Male,Microbiology,1.82,4,Comment 4812: The course was great!
09/14/2023 06:49:00,STUD4748,25,Male,Cell Biology and Genetics,2.72,3,Comment 4813: The course was great!
09/15/2023 08:15:00,STUD5780,22,Female,Computer Science,2.3,3,Comment 4814: The course was great!
09/16/2023 11:49:00,STUD8130,21,Other,Chemistry,0.9,3,Comment 4815: The course was great!
09/17/2023 04:35:00,STUD5451,19,Other,Chemistry,0.61,1,Comment 4816: The course was great!
09/18/2023 00:37:00,STUD4456,22,,Geology,1.44,,Comment 4817: The course was great!
invalid date,STUD5322,21,Female,Cell Biology and Genetics,2.84,0,
09/20/2023 10:26:00,STUD9901,25,Othr,Zoology,3.53,7,Comment 4819: The course was great!
09/21/2023 06:34:00,STUD4844,25,Male,Botany,2.0,1,
09/22/2023 13:29:00,STUD9324,18,Other,Botany,0.25,6,
09/23/2023 08:52:00,STUD3355,23,Male,Botany,1.09,2,Comment 4822: The course was great!
09/24/2023 22:02:00,STUD3194,19,Other,Marine Sciences,-1.2,3,
09/25/2023 21:55:00,STUD1676,25,Female,Marine Sciences,3.97,5,Comment 4824: The course was great!
09/26/2023 16:37:00,STUD7676,21,Male,,3.93,3,
09/27/2023 17:06:00,STUD3045,18,Malee,Microbiology,3.96,4,
09/28/2023 17:41:00,STUD7774,22,Male,Computer Science,2.38,4,Comment 4827: The course was great!
09/29/2023 02:17:00,STUD1343,19,Female,Microbiology,0.56,,Comment 4828: The course was great!
09/30/2023 17:34:00,STUD6245,18,Other,,2.73,6,Comment 4829: The course was great!
09/01/2023 11:47:00,STUD8393,18,Female,Marine Sciences,0.29,1,
09/02/2023 19:45:00,STUD9421,18,Male,,2.94,5,Comment 4831: The course was great!
invalid date,STUD4181,23,Other,Zoology,3.78,5,Comment 4832: The course was great!
09/04/2023 01:55:00,STUD4133,,Malee,Mathematics,0.22,5,Comment 4833: The course was great!
09/05/2023 15:16:00,STUD7104,20,Other,Geophy,1.31,3,This is spam... ignore me
09/06/2023 13:03:00,STUD5179,20,Male,Botany,1.88,5,Comment 4835: The course was great!
09/07/2023 16:54:00,STUD5855,22,Other,Physics,,4,Comment 4836: The course was great!
09/08/2023 00:45:00,STUD1665,15,Male,Botany,3.47,5,Comment 4837: The course was great!
09/09/2023 19:09:00,STUD4715,21,Malee,Computer Science,1.11,4,
09/10/2023 16:29:00,STUD5619,19,Female,Zoology,A,4,This is spam... ignore me
09/11/2023 22:06:00,STUD4311,18,Male,Geophysics,A,,
09/12/2023 05:30:00,STUD6169,23,Female,Physics,2.13,1,Comment 4841: The course was great!
09/13/2023 04:25:00,STUD6526,22,Other,Biochemistry,2.02,3,Comment 4842: The course was great!
09/14/2023 09:25:00,STUD3748,22,Other,,0.45,2,Comment 4843: The course was great!
09/15/2023 18:09:00,STUD1428,23,,Botany,2.88,5,Comment 4844: The course was great!
09/16/2023 06:41:00,STUD4345,24,Other,Cell Biology and Genetics,1.8,3,
09/17/2023 11:50:00,STUD6326,23,Female,Physics,,5,Comment 4846: The course was great!
09/18/2023 10:08:00,STUD2422,19,Other,Biochemistry,3.95,4,
09/19/2023 19:25:00,STUD1839,24,Male,Zoology,5.0,2,
09/20/2023 20:01:00,STUD6886,25,Male,Chemistry,1.6,1,Comment 4849: The course was great!
09/21/2023 15:36:00,STUD9085,24,Female,Zoology,1.23,1,Comment 4850: The course was great!
09/22/2023 08:35:00,STUD9229,22,Male,Biochemistry,0.2,1,Comment 4851: The course was great!
09/23/2023 07:15:00,STUD9831,22,Other,Bio,0.66,1,Comment 4852: The course was great!
09/24/2023 10:26:00,STUD1756,21,,Chemistry,3.84,2,Comment 4853: The course was great!
09/25/2023 06:52:00,STUD1658,21,Male,Comp Sci,2.28,5,Comment 4854: The course was great!
09/26/2023 12:51:00,STUD5059,22,Other,Marine Sci,1.56,7,
09/27/2023 04:35:00,STUD3440,18,Female,Geophysics,1.84,4,Comment 4856: The course was great!
09/28/2023 09:12:00,STUD2831,19,Other,Computer Science,2.67,,This is spam... ignore me
09/29/2023 10:17:00,STUD4289,19,Female,Mathematics,2.87,1,
09/30/2023 20:14:00,STUD6146,,Other,Botany,,2,Comment 4859: The course was great!
09/01/2023 19:37:00,STUD5838,23,Female,Microbiology,1.45,4,Comment 4860: The course was great!
09/02/2023 19:25:00,STUD5652,24,Other,,5.0,1,
09/03/2023 03:20:00,STUD7005,22,Male,Marine Sciences,2.62,2,Comment 4862: The course was great!
09/04/2023 18:38:00,STUD7118,22,Male,,2.24,2,This is spam... ignore me
09/05/2023 20:57:00,STUD9950,23,Other,Geology,1.57,5,
09/06/2023 23:54:00,STUD1910,23,Malee,Chemistry,0.36,3,Comment 4865: The course was great!
09/07/2023 09:48:00,STUD1727,20,Other,Botany,3.89,3,
09/08/2023 15:26:00,STUD8129,25,Male,Botany,0.48,2,Comment 4867: The course was great!
09/09/2023 10:22:00,STUD5103,,Other,Marine Sciences,1.54,,
09/10/2023 20:37:00,STUD8307,23,Other,Geo,2.12,2,
09/11/2023 06:31:00,STUD1215,23,Female,Biochemistry,0.53,2,
09/12/2023 00:12:00,STUD6278,19,Other,Zoology,2.98,6,
09/13/2023 04:26:00,STUD2713,21,Female,Marine Sciences,2.28,7,
09/14/2023 05:23:00,STUD6722,20,Female,Geophysics,0.43,3,Comment 4873: The course was great!
09/15/2023 23:23:00,STUD7424,21,,Zoology,3.6,,Comment 4874: The course was great!
09/16/2023 13:40:00,STUD3647,,Male,Computer Science,3.87,3,Comment 4875: The course was great!
09/17/2023 09:23:00,STUD3723,23,Male,Microbiology,3.41,1,
09/18/2023 08:06:00,STUD4204,23,Female,Zoo,0.81,4,Comment 4877: The course was great!
09/19/2023 18:04:00,STUD1392,25,Female,Cell Biology and Genetics,,5,Comment 4878: The course was great!
09/20/2023 06:34:00,STUD1489,21,Male,Mathematics,,5,Comment 4879: The course was great!
09/21/2023 13:26:00,STUD7670,100,Other,Physics,0.51,3,Comment 4880: The course was great!
09/22/2023 02:43:00,STUD3429,25,Female,Biochemistry,2.51,,This is spam... ignore me
09/23/2023 05:29:00,STUD9522,18,Other,Microbiology,-1.2,4,
09/24/2023 09:00:00,STUD7951,twenty,,Geology,1.95,1,Comment 4883: The course was great!
09/25/2023 16:14:00,STUD7365,20,Other,Geology,1.21,5,Comment 4884: The course was great!
09/26/2023 23:27:00,STUD6728,19,Male,Cell Bio,3.78,3,This is spam... ignore me
09/27/2023 23:14:00,STUD4405,19,Female,Computer Science,2.66,3,Comment 4886: The course was great!
09/28/2023 17:43:00,STUD4681,18,Other,Mathematics,3.4,1,This is spam... ignore me
09/29/2023 13:12:00,STUD1568,22,Other,Zoology,1.49,5,Comment 4888: The course was great!
09/30/2023 10:49:00,STUD6220,25,Other,Marine Sciences,0.66,4,Comment 4889: The course was great!
09/01/2023 05:14:00,STUD2197,,Other,Geophysics,0.89,1,Comment 4890: The course was great!
09/02/2023 15:07:00,STUD4896,19,Male,Marine Sciences,3.04,3,Comment 4891: The course was great!
09/03/2023 03:09:00,STUD6637,24,Other,Biochemistry,3.78,2,Comment 4892: The course was great!
09/04/2023 07:35:00,STUD3736,25,Other,Biochemistry,,3,
09/05/2023 14:57:00,STUD6382,23,,Microbiology,1.5,5,Comment 4894: The course was great!
09/06/2023 09:38:00,STUD1337,20,Other,Botany,0.69,4,This is spam... ignore me
09/07/2023 22:45:00,STUD9259,22,,Marine Sciences,0.98,6,
09/08/2023 03:17:00,STUD1056,22,Male,Geophysics,3.77,3,
09/09/2023 08:58:00,STUD6950,18,Female,Cell Biology and Genetics,-1.2,4,
09/10/2023 23:22:00,STUD7899,18,Female,Mathematics,3.22,4,This is spam... ignore me
invalid date,STUD1039,23,Male,Microbiology,0.21,2,This is spam... ignore me
09/12/2023 02:42:00,STUD9412,22,Female,Geophysics,0.1,3,Comment 4901: The course was great!
09/13/2023 01:38:00,STUD2437,18,Other,Chem,3.68,1,Comment 4902: The course was great!
09/14/2023 20:27:00,STUD2882,24,Male,Geophysics,2.57,0,Comment 4903: The course was great!
09/15/2023 15:10:00,STUD9406,21,Female,Marine Sciences,1.2,2,Comment 4904: The course was great!
09/16/2023 02:13:00,STUD5982,21,Other,Zoology,3.66,4,
09/17/2023 04:28:00,STUD1859,18,Female,Cell Biology and Genetics,2.04,,
09/18/2023 22:46:00,STUD1069,22,Male,Geology,0.33,4,Comment 4907: The course was great!
09/19/2023 08:49:00,STUD3860,,Other,Microbiology,1.82,5,Comment 4908: The course was great!
09/20/2023 05:42:00,STUD1734,19,Other,Chemistry,2.85,3,
09/21/2023 07:55:00,STUD4541,21,Other,Botany,1.24,4,Comment 4910: The course was great!
09/22/2023 05:13:00,STUD6232,21,Female,,3.25,5,Comment 4911: The course was great!
09/23/2023 21:04:00,STUD2354,20,Other,Microbiology,2.45,2,Comment 4912: The course was great!
09/24/2023 06:04:00,STUD6891,20,Othr,Mathematics,1.15,,Comment 4913: The course was great!
09/25/2023 04:52:00,STUD6049,19,Male,Physics,2.35,1,
09/26/2023 21:40:00,STUD1445,21,Female,Maths,2.38,5,
09/27/2023 01:36:00,STUD4645,20,Male,Zoology,3.72,4,This is spam... ignore me
09/28/2023 02:41:00,STUD1173,twenty,,Mathematics,5.0,5,Comment 4917: The course was great!
09/29/2023 23:38:00,STUD1703,21,Male,Cell Biology and Genetics,1.94,4,
09/30/2023 03:45:00,STUD3091,24,Other,Botany,2.59,5,
09/01/2023 10:04:00,STUD1520,22,Other,Geophysics,2.51,1,
09/02/2023 22:21:00,STUD3592,24,Female,Bio,1.01,6,This is spam... ignore me
09/03/2023 18:37:00,STUD7828,21,Female,Physics,2.86,0,Comment 4922: The course was great!
09/04/2023 04:38:00,STUD8410,25,Female,Cell Biology and Genetics,0.59,1,This is spam... ignore me
09/05/2023 16:08:00,STUD8816,23,Male,Biochemistry,3.59,3,Comment 4924: The course was great!
09/06/2023 14:08:00,STUD1389,18,Femal,Mathematics,3.98,2,
09/07/2023 14:20:00,STUD6559,24,Male,Physics,1.69,3,Comment 4926: The course was great!
09/08/2023 20:56:00,STUD3328,20,Male,Biochemistry,1.06,5,
09/09/2023 06:22:00,STUD4729,25,Female,Biochemistry,0.52,5,This is spam... ignore me
09/10/2023 18:47:00,STUD9324,,Other,Geology,,3,
09/11/2023 22:07:00,STUD1171,18,Female,Geology,3.49,1,Comment 4930: The course was great!
09/12/2023 20:10:00,STUD3826,21,Female,Geophysics,3.6,,This is spam... ignore me
09/13/2023 23:37:00,STUD4523,21,Other,Computer Science,0.69,2,This is spam... ignore me
09/14/2023 05:01:00,STUD4906,20,,Geology,2.19,0,Comment 4933: The course was great!
09/15/2023 13:18:00,STUD4944,22,Other,Mathematics,2.44,1,Comment 4934: The course was great!
09/16/2023 12:25:00,STUD4392,21,Male,Botany,2.16,1,Comment 4935: The course was great!
09/17/2023 21:12:00,STUD3104,19,,Cell Biology and Genetics,3.8,,Comment 4936: The course was great!
09/18/2023 14:26:00,STUD1868,25,Other,Cell Biology and Genetics,0.15,5,Comment 4937: The course was great!
09/19/2023 18:29:00,STUD2081,24,Other,Botany,2.84,2,Comment 4938: The course was great!
09/20/2023 07:07:00,STUD8592,25,Other,Mathematics,3.2,2,
09/21/2023 10:37:00,STUD4072,24,Othr,Chemistry,5.0,5,This is spam... ignore me
09/22/2023 08:24:00,STUD6528,21,Male,Botany,1.07,2,Comment 4941: The course was great!
09/23/2023 13:29:00,STUD6409,,Other,Cell Biology and Genetics,1.72,7,
09/24/2023 07:55:00,STUD1738,24,Female,Mathematics,1.5,5,Comment 4943: The course was great!
09/25/2023 18:14:00,STUD5095,18,Male,Physics,1.92,2,Comment 4944: The course was great!
09/26/2023 22:51:00,STUD1138,100,Female,Mathematics,2.51,5,
09/27/2023 10:16:00,STUD1270,24,Female,Chem,3.74,2,Comment 4946: The course was great!
09/28/2023 12:30:00,STUD7200,24,Other,Zoology,,1,Comment 4947: The course was great!
09/29/2023 12:20:00,STUD7693,22,Female,Geology,3.36,4,Comment 4948: The course was great!
09/30/2023 15:17:00,STUD3948,25,Male,Geophy,3.31,4,Comment 4949: The course was great!
09/01/2023 22:48:00,STUD2622,,,Geology,2.71,2,Comment 4950: The course was great!
09/02/2023 05:39:00,STUD3597,22,Female,Microbiology,0.29,1,Comment 4951: The course was great!
09/03/2023 21:12:00,STUD9410,25,Male,Geology,0.63,2,Comment 4952: The course was great!
09/04/2023 20:27:00,STUD7615,20,Other,Biochemistry,2.93,3,
09/05/2023 01:47:00,STUD7060,24,Other,Botany,2.37,5,
09/06/2023 13:07:00,STUD7600,20,Male,Computer Science,-1.2,3,This is spam... ignore me
09/07/2023 07:39:00,STUD6212,21,Male,Marine Sciences,1.13,3,This is spam... ignore me
09/08/2023 12:57:00,STUD1073,25,Female,Cell Biology and Genetics,3.5,2,This is spam... ignore me
09/09/2023 13:12:00,STUD4198,22,Male,Biochemistry,3.28,3,This is spam... ignore me
09/10/2023 01:42:00,STUD8701,20,Female,Chemistry,1.36,5,Comment 4959: The course was great!
09/11/2023 19:48:00,STUD8860,15,Female,,2.13,1,Comment 4960: The course was great!
09/12/2023 11:38:00,STUD8005,24,Other,Geology,3.26,5,Comment 4961: The course was great!
09/13/2023 23:10:00,STUD1336,25,Male,Computer Science,0.48,3,Comment 4962: The course was great!
09/14/2023 13:35:00,STUD4794,,Female,Cell Biology and Genetics,1.29,6,Comment 4963: The course was great!
09/15/2023 03:28:00,STUD4454,25,Male,Geophysics,,0,Comment 4964: The course was great!
09/16/2023 06:43:00,STUD3290,,Female,Microbiology,1.04,3,Comment 4965: The course was great!
